query_id,query_text,chunk_id_list,doc_id_list,LLM_answer
98_4,"What information is available about the following topic from the documents? ```

That looks good: the GPU memory is not occupied as we would expect before we load any models. I...",5392,418.0,To be generated by LLM
98_15,"What information is available about the following topic from the documents? **Note**: When running `enable_model_cpu_offload`, do not manually move the pipeline to GPU with `.t...",18775,1575.0,To be generated by LLM
98_17,"What information is available about the following topic from the documents? # using bitsandbytes fp4/fp16 scheme
CUDA_VISIBLE_DEVICES=0 python benchmark_gptq.py --model meta-ll...",17154,1448.0,To be generated by LLM
98_15,"What information is available about the following topic from the documents? ```

### Multi-GPU Evaluation
here is a command to run xsum evaluation on 8 GPUS. It is more than li...",11838,1005.0,To be generated by LLM
98_9,"What information is available about the following topic from the documents? ```

Make also sure that you have a hardware that is compatible with Flash-Attention 2. Read more ab...",7434,592.0,To be generated by LLM
98_61,"What information is available about the following topic from the documents? ```

Below, we define the model, and move it to the GPU. We also define a standard optimizer (Adam)....",9817,834.0,To be generated by LLM
98_17,"What information is available about the following topic from the documents? c. output logs:
  ```bash
  GPU Memory before entering the train : 1916
  GPU Memory consumed at the...",29915,2529.0,To be generated by LLM
99_5,"What information is available about the following topic from the documents? #### Approximating the reverse process

An encoder-decoder transformer approximates the classes of t...",22464,1927.0,To be generated by LLM
99_68,"What information is available about the following topic from the documents? -   Next, we noticed that it is often beneficial to share encoder and
    decoder weights, especiall...",7923,645.0,To be generated by LLM
99_2,"What information is available about the following topic from the documents? and B are called the *Decoder*, because they decode the compressed images back into pixel space. A t...",17466,1480.0,To be generated by LLM
99_3,"What information is available about the following topic from the documents? Transformer-based encoder-decoder models are the result of years of
research on _representation lear...",5090,402.0,To be generated by LLM
99_2,"What information is available about the following topic from the documents? An example application is image captioning, in which the encoder is used to encode the image, after ...",16473,1386.0,To be generated by LLM
99_4,What information is available about the following topic from the documents? [`EncoderDecoderModel`] can be initialized from a pretrained encoder checkpoint and a pretrained dec...,3421,248.0,To be generated by LLM
99_11,"What information is available about the following topic from the documents? Now that we know the background behind speculative decoding, we're ready to dive into the practical ...",24613,2133.0,To be generated by LLM
99_35,"What information is available about the following topic from the documents? Nevertheless, the GPT2-initialized decoder also has to condition the
decoder on \\(\mathbf{\overline...",7890,645.0,To be generated by LLM
99_18,"What information is available about the following topic from the documents? ## The original architecture[[the-original-architecture]]

The Transformer architecture was original...",6862,543.0,To be generated by LLM
99_3,"What information is available about the following topic from the documents? via a decoder. Empirically, with comparable or fewer FLOPs, Funnel-Transformer outperforms the stand...",6547,519.0,To be generated by LLM
100_111,What information is available about the following topic from the documents? 1. **[T5](https://huggingface.co/docs/transformers/model_doc/t5)** (from Google AI) released with th...,5020,399.0,To be generated by LLM
100_82,What information is available about the following topic from the documents? 1. **[M2M100](https://huggingface.co/docs/transformers/model_doc/m2m_100)** (from Facebook) released...,285,31.0,To be generated by LLM
100_55,What information is available about the following topic from the documents? 1. **[DiT](https://huggingface.co/docs/transformers/model_doc/dit)** (from Microsoft Research) relea...,13302,1091.0,To be generated by LLM
100_25,What information is available about the following topic from the documents? 1. **[BiT](https://huggingface.co/docs/transformers/model_doc/bit)** (from Google AI) released with ...,4663,383.0,To be generated by LLM
100_111,What information is available about the following topic from the documents? 1. **[Table Transformer](https://huggingface.co/docs/transformers/model_doc/table-transformer)** (fr...,17854,1506.0,To be generated by LLM
100_91,What information is available about the following topic from the documents? 1. **[MRA](https://huggingface.co/docs/transformers/model_doc/mra)** (from the University of Wiscons...,13338,1091.0,To be generated by LLM
100_98,What information is available about the following topic from the documents? 1. **[Pix2Struct](https://huggingface.co/docs/transformers/model_doc/pix2struct)** (from Google) rel...,301,31.0,To be generated by LLM
100_113,What information is available about the following topic from the documents? 1. **[Transformer-XL](https://huggingface.co/docs/transformers/model_doc/transfo-xl)** (from Google/...,17856,1506.0,To be generated by LLM
100_78,What information is available about the following topic from the documents? 1. **[LLaVa](https://huggingface.co/docs/transformers/model_doc/llava)** (from Microsoft Research & ...,4987,399.0,To be generated by LLM
100_39,What information is available about the following topic from the documents? 1. **[BiT](https://huggingface.co/docs/transformers/model_doc/bit)** (from Google AI) released with ...,13286,1091.0,To be generated by LLM
